rand_point,fid,id1,velo,velostreif,veloweg,einbahn,fuss,name,map_velo,map_fuss,se_anno_ca,objectid,LENGTH,STRASS_ID,RICHTPLANT,STRADATNAM,UNTERHALT,EIGENTUM,STRASSTYP,UREG_TEXT,JAHR,SREG_TEXT,SHAPE_LEN,id1_2,kategorie,objectid_2,x,y
5684,,,,,,,,,,,,,190.614214390000001,4658.000000000000000,30.000000000000000,"30034.2",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,190.614275103466014,,,,2682074.5780610340,1251774.9307897312
5686,,,,,,,,,,,,,411.931534069999998,4551.000000000000000,30.000000000000000,"30034",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,411.931561380094024,,,,2682937.8376703705,1251094.5404388818
5692,,,,,,,,,,,,,142.605781850000000,4545.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,142.605717233566992,,,,2683616.2545815883,1251053.4881582626
5702,,,,,,,,,,,,,160.662399660000005,373.000000000000000,23.000000000000000,"30012.3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,160.662394439964004,,,,2683888.1537760850,1250629.4057316978
5706,,,,,,,,,,,,,287.376618609999980,376.000000000000000,23.000000000000000,"1",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,287.376603141983026,,,,2684435.8230047678,1250902.5740434395
5727,,,,,,,,,,,,,176.631768690000001,4641.000000000000000,23.000000000000000,"17",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,176.631782471587002,,,,2682726.2612449154,1250866.9843539088
5743,,,,,,,,,,,,,37.012314719999999,372.000000000000000,23.000000000000000,"30012.3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,37.012393285827599,,,,2683782.5667962218,1250573.2603744811
5762,,,,,,,,,,,,,146.427094820000008,821.000000000000000,12.000000000000000,"16006",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,146.427145708766005,,,,2679826.7983409390,1253422.8034764591
5785,,,,,,,,,,,,,246.353609250000005,354.000000000000000,23.000000000000000,"30011",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,246.353564139024996,,,,2683495.1960536405,1250476.2023939095
5807,,,,,,,,,,,,,440.468102069999986,4757.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,440.468124894218022,,,,2684588.3505824930,1251425.1278187658
5833,,,,,,,,,,,,,83.408878950000002,4543.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,83.408940817141911,,,,2683472.2474611695,1250702.6241362856
5846,,,,,,,,,,,,,85.083137269999995,244.000000000000000,23.000000000000000,"1.3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,85.083086185666005,,,,2684450.9218917415,1251022.4396817426
5854,,,,,,,,,,,,,,,,,,,,,,,,361,Vorzugsroute,2,2680006.7753367610,1250679.2617172592
5856,,,,,,,,,,,,,,,,,,,,,,,,367,Vorzugsroute,5,2680321.4884903580,1250422.2273729269
5857,,,,,,,,,,,,,,,,,,,,,,,,371,Basisnetz,6,2680007.8059459226,1250600.4485664759
5863,,,,,,,,,,,,,,,,,,,,,,,,383,Basisnetz,13,2680222.3562548845,1250661.0112967647
5904,,,,,,,,,,,,,,,,,,,,,,,,600,Hauptnetz,337,2683655.3984418926,1250809.8160412069
5914,,,,,,,,,,,,,,,,,,,,,,,,580,Vorzugsroute,366,2683416.1055495618,1250461.1538092019
5920,,,,,,,,,,,,,,,,,,,,,,,,1078,Basisnetz,876,2685115.4596317024,1250793.8678943699
5924,,,,,,,,,,,,,,,,,,,,,,,,762,Basisnetz,1125,2684147.8091903762,1251513.7738179483
5929,,,,,,,,,,,,,,,,,,,,,,,,6154,Hauptnetz,2514,2683756.1291012061,1250547.4541709456
5961,,,,,,,,,,,,,,,,,,,,,,,,391,Basisnetz,21,2680614.4894177443,1250461.0513063041
5970,,,,,,,,,,,,,,,,,,,,,,,,421,Hauptnetz,245,2680951.7621814809,1250404.6199583672
5971,,,,,,,,,,,,,,,,,,,,,,,,424,Hauptnetz,251,2681329.7761771549,1250402.1344840887
5976,,,,,,,,,,,,,,,,,,,,,,,,3244,Vorzugsroute,3730,2680703.0543591995,1250567.1433073771
5986,,,,,,,,,,,,,,,,,,,,,,,,3161,Hauptnetz,4229,2682593.1540576834,1251067.5729324506
6012,,,,,,,,,,,,,,,,,,,,,,,,2749,Vorzugsroute,1718,2682407.3723475020,1251768.8022801008
6021,,,,,,,,,,,,,,,,,,,,,,,,2806,Vorzugsroute,1777,2681995.3715692139,1251535.5469693444
6027,,,,,,,,,,,,,,,,,,,,,,,,2779,Hauptnetz,1963,2682091.3582166028,1251700.1150216297
6108,,,,,,,,,,,,,,,,,,,,,,,,686,Basisnetz,405,2683453.2280881824,1250990.8077447563
6155,,,,,,,,,,,,,,,,,,,,,,,,773,Basisnetz,979,2684823.1092114602,1251497.7494333347
6195,,,,,,,,,,,,,,,,,,,,,,,,2696,Hauptnetz,2096,2683707.8712665653,1252047.6815669646
6209,,,,,,,,,,,,,,,,,,,,,,,,2667,Vorzugsroute,2275,2683707.4869734319,1251926.9350417894
6216,,,,,,,,,,,,,,,,,,,,,,,,341,Vorzugsroute,57,2679666.1947462535,1250551.2283751834
6220,,,,,,,,,,,,,,,,,,,,,,,,344,Hauptnetz,61,2679524.7395413918,1250528.5821529869
6299,,,,,,,,,,,,,,,,,,,,,,,,689,Basisnetz,408,2683332.6919771680,1251079.0860844266
6335,,,,,,,,,,,,,,,,,,,,,,,,3191,Hauptnetz,4236,2682920.7460730309,1251469.0078076846
6356,,,,,,,,,,,,,,,,,,,,,,,,2732,Basisnetz,1683,2683093.8542508385,1252385.5956393166
6357,,,,,,,,,,,,,,,,,,,,,,,,2733,Basisnetz,1684,2683141.8625076138,1252391.3219906585
6369,,,,,,,,,,,,,,,,,,,,,,,,2825,Hauptnetz,1746,2683122.9505048781,1252584.1216879587
6371,,,,,,,,,,,,,,,,,,,,,,,,2922,Basisnetz,1748,2683100.6245546611,1253933.4483041984
6372,,,,,,,,,,,,,,,,,,,,,,,,2923,Basisnetz,1749,2682856.3734429823,1253824.3269299944
6410,,,,,,,,,,,,,,,,,,,,,,,,2852,Hauptnetz,1888,2683774.8285295321,1252767.1680214296
6416,,,,,,,,,,,,,,,,,,,,,,,,2858,Hauptnetz,1894,2684059.1964137335,1253224.5288437332
6450,,,,,,,,,,,,,,,,,,,,,,,,2654,Basisnetz,2057,2683316.7531034271,1252406.7921088904
6453,,,,,,,,,,,,,,,,,,,,,,,,2592,Vorzugsroute,2066,2684858.1225955524,1252105.4548643003
6467,,,,,,,,,,,,,,,,,,,,,,,,2887,Vorzugsroute,2102,2684083.4786112197,1253538.0659133040
6529,,,,,,,,,,,,,,,,,,,,,,,,3362,Basisnetz,2364,2678822.6108816485,1252394.6773945345
6534,,,,,,,,,,,,,,,,,,,,,,,,6194,Basisnetz,2664,2680559.5925199953,1251771.9871315290
6551,,,,,,,,,,,,,,,,,,,,,,,,3238,Vorzugsroute,3629,2679461.1701139235,1251291.3467970612
6556,,,,,,,,,,,,,,,,,,,,,,,,3068,Basisnetz,3732,2680187.6085274206,1252743.8836297542
6559,,,,,,,,,,,,,,,,,,,,,,,,3273,Basisnetz,3811,2679841.3942747186,1251391.5874684604
6563,,,,,,,,,,,,,,,,,,,,,,,,3286,Basisnetz,4061,2679363.3932120642,1251250.9037867370
6578,,,,,,,,,,,,,,,,,,,,,,,,3322,Basisnetz,4529,2678957.2204725863,1251547.1386637930
6589,,,,,,,,,,,,,,,,,,,,,,,,3330,Basisnetz,4671,2679311.9316444113,1251325.0191299918
6608,,,,,,,,,,,,,,,,,,,,,,,,2815,Basisnetz,1697,2682181.1231976287,1252177.3233245069
6622,,,,,,,,,,,,,,,,,,,,,,,,2823,Basisnetz,1727,2682607.8462876426,1252539.3332682915
6631,,,,,,,,,,,,,,,,,,,,,,,,2960,Basisnetz,1769,2680962.5592081929,1253200.6426719185
6720,,,,,,,,,,,,,,,,,,,,,,,,3117,Basisnetz,3721,2681021.1206817781,1252077.7657223945
6738,,,,,,,,,,,,,,,,,,,,,,,,3130,Vorzugsroute,3896,2681155.2855411218,1252854.8944115255
6752,,,,,,,,,,,,,,,,,,,,,,,,3140,Vorzugsroute,4065,2681776.4871862284,1251917.7275830843
6767,,,,,,,,,,,,,,,,,,,,,,,,3053,Hauptnetz,4377,2680621.4148107530,1252740.8835705044
6789,,,,,,,,,,,,,,,,,,,,,,,,2979,Vorzugsroute,1945,2680554.2289671395,1253503.9657989487
6805,,,,,,,,,,,,,,,,,,,,,,,,3074,Basisnetz,3813,2680336.2633056091,1252550.8470110523
6811,,,,,,,,,,,,,,,,,,,,,,,,3040,Hauptnetz,4218,2679495.7497586044,1253018.9177019037
6838,,,,,,,,,,,,,,,,,,,,,,,,3032,Basisnetz,4539,2679555.0985254589,1253583.3989888858
6864,285,8367.000000000000000,1,"0",0,"0",0,Paul-Pflüger-Strasse,0,0,,11047.000000000000000,,,,,,,,,,,,,,,2678270.5785495038,1250635.1671115980
6891,313,25691.000000000000000,1,"0",0,"0",1,Dachslernstrasse,0,0,,28157.000000000000000,,,,,,,,,,,,,,,2677812.4710488417,1249682.6332695365
6910,334,33693.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,36755.000000000000000,,,,,,,,,,,,,,,2678321.0743341246,1250809.3919349865
6920,1320,3804.000000000000000,1,"0",0,TF,0,Birmensdorferstrasse,3,0,,3795.000000000000000,,,,,,,,,,,,,,,2679840.3649636554,1246857.7906005657
6935,1341,31760.000000000000000,1,"0",0,"0",1,D?ltschiweg,0,2,,29128.000000000000000,,,,,,,,,,,,,,,2679836.7077983255,1246225.4204939334
6938,1345,36492.000000000000000,1,"0",0,FT,0,Birmensdorferstrasse,3,0,,35147.000000000000000,,,,,,,,,,,,,,,2679776.6569263670,1246888.7630695701
6942,2626,1669.000000000000000,1,"0",0,"0",1,Pappelstrasse,1,2,,1453.000000000000000,,,,,,,,,,,,,,,2680520.9218459367,1246518.0075864051
6944,2630,4033.000000000000000,1,BOTH,0,"0",0,Schweighofstrasse,3,0,,6413.000000000000000,,,,,,,,,,,,,,,2680529.7958213799,1246283.0427352493
6961,2790,36523.000000000000000,1,"0",0,"0",0,Borrweg,0,0,,33375.000000000000000,,,,,,,,,,,,,,,2680507.7538553276,1246043.3759129131
6974,3411,17964.000000000000000,0,"0",0,"0",0,Würzgrabenstrasse,1,0,,19995.000000000000000,,,,,,,,,,,,,,,2679601.6544683897,1249693.6403034802
6984,3421,34744.000000000000000,1,"0",0,"0",1,Vulkanplatz,0,0,,36708.000000000000000,,,,,,,,,,,,,,,2679376.9894806771,1249631.6332025006
7018,3964,36626.000000000000000,1,"0",0,"0",1,Fussweg,0,1,,33885.000000000000000,,,,,,,,,,,,,,,2678518.1654969612,1247667.9382552968
7031,4678,5275.000000000000000,1,FT,0,"0",0,Badenerstrasse,3,0,,7158.000000000000000,,,,,,,,,,,,,,,2679104.2419487345,1249080.1470522175
7035,4682,10337.000000000000000,1,"0",0,"0",0,Saumackerstrasse,1,0,,10472.000000000000000,,,,,,,,,,,,,,,2679204.8654880854,1248797.4992957474
7053,4701,17415.000000000000000,1,FT,0,"0",0,Badenerstrasse,3,0,,20065.000000000000000,,,,,,,,,,,,,,,2679289.7280546660,1249016.0603530393
7067,4715,32548.000000000000000,1,"0",0,"0",0,Herrligstrasse,1,0,,30265.000000000000000,,,,,,,,,,,,,,,2679018.4631519211,1249267.8829144670
7075,4723,38598.000000000000000,1,"0",0,"0",0,Pfarrhausstrasse,1,0,,38740.000000000000000,,,,,,,,,,,,,,,2679103.1095865434,1248995.3164789418
7091,5074,6080.000000000000000,1,"0",1,"0",1,Fussweg,1,0,,8063.000000000000000,,,,,,,,,,,,,,,2679712.4846369834,1250280.7322828809
7108,5216,11980.000000000000000,1,"0",0,"0",0,Stampfenbrunnenstrasse,1,0,,8737.000000000000000,,,,,,,,,,,,,,,2678471.7458709776,1248829.0593410113
7118,5226,13346.000000000000000,1,BOTH,0,"0",0,Rautistrasse,1,0,,16087.000000000000000,,,,,,,,,,,,,,,2678818.6830526702,1248659.8374232622
7127,5235,17566.000000000000000,1,"0",0,"0",0,Zwischenb?chen,1,0,,20617.000000000000000,,,,,,,,,,,,,,,2678734.7111628954,1248782.7280355396
7154,5262,33046.000000000000000,1,"0",0,"0",1,Algierstrasse,0,0,,30146.000000000000000,,,,,,,,,,,,,,,2678837.8040237995,1248379.7795516783
7164,5272,15652.000000000000000,1,"0",0,"0",1,Brünneliacker,0,2,,13016.000000000000000,,,,,,,,,,,,,,,2679023.0360251060,1247305.1127407427
7177,5380,14612.000000000000000,1,"0",0,"0",1,Goldackerweg,0,0,,12847.000000000000000,,,,,,,,,,,,,,,2679185.5524164345,1247202.1086219053
7185,5388,35600.000000000000000,1,"0",0,"0",0,Brünneliacker,0,0,,33697.000000000000000,,,,,,,,,,,,,,,2679077.1774767125,1247279.8948197945
7188,5401,7472.000000000000000,1,"0",0,"0",0,Fellenbergstrasse,1,0,,5428.000000000000000,,,,,,,,,,,,,,,2680046.4590190053,1247563.6473201674
7194,5407,32009.000000000000000,1,"0",0,"0",0,Espenhofweg,1,0,,30086.000000000000000,,,,,,,,,,,,,,,2680035.7127202633,1247535.5512316194
7205,5420,1922.000000000000000,1,"0",0,"0",1,Fussweg,1,1,,1716.000000000000000,,,,,,,,,,,,,,,2678658.8403076325,1248124.6379638293
7220,5436,17893.000000000000000,1,"0",0,"0",0,Fussweg,0,0,,19839.000000000000000,,,,,,,,,,,,,,,2678712.7404283434,1248056.9567293425
7265,5652,25887.000000000000000,1,"0",0,"0",1,Am Wasser,3,0,,28965.000000000000000,,,,,,,,,,,,,,,2680211.8920253683,1250270.0708007764
7270,5658,25169.000000000000000,1,"0",1,"0",1,Bernerstrasse,1,0,,28088.000000000000000,,,,,,,,,,,,,,,2680324.1437659571,1249773.5171091356
7309,6065,37936.000000000000000,1,"0",0,"0",0,Limmattalstrasse,0,0,,40048.000000000000000,,,,,,,,,,,,,,,2680526.8548060139,1250346.6640863365
7321,6257,8167.000000000000000,1,"0",0,"0",0,Else-Züblin-Strasse,0,0,,4026.000000000000000,,,,,,,,,,,,,,,2679348.8669154998,1247956.3415212019
7331,6267,11499.000000000000000,1,"0",0,"0",0,Flurstrasse,0,0,,8973.000000000000000,,,,,,,,,,,,,,,2679232.8446667679,1248016.6177788228
7334,6270,10585.000000000000000,1,"0",0,"0",0,Albert-Schneider-Weg,0,0,,9447.000000000000000,,,,,,,,,,,,,,,2679771.1116329357,1247701.9949002378
7338,6274,9445.000000000000000,1,"0",0,"0",0,Süsslerenweg,1,0,,11163.000000000000000,,,,,,,,,,,,,,,2679589.5902375700,1247662.2229855193
7356,6292,18878.000000000000000,1,"0",0,"0",0,Albisriederstrasse,1,0,,17519.000000000000000,,,,,,,,,,,,,,,2679193.6156555791,1247726.3655532706
7402,6343,20632.000000000000000,1,"0",0,"0",1,Quartierstrasse,0,2,,18408.000000000000000,,,,,,,,,,,,,,,2679949.6397148580,1248209.1919011225
7407,6348,32770.000000000000000,1,"0",0,"0",0,Langhagweg,1,0,,29052.000000000000000,,,,,,,,,,,,,,,2679930.9959616465,1247705.0930497816
7413,6581,7534.000000000000000,1,"0",1,"0",1,Park,0,2,,5652.000000000000000,,,,,,,,,,,,,,,2680507.8412085404,1248178.9718376293
7419,6604,30770.000000000000000,1,"0",1,"0",1,Park,0,0,,31533.000000000000000,,,,,,,,,,,,,,,2680538.2784297550,1248163.6172613315
7429,6619,7678.000000000000000,1,"0",0,"0",1,In den Rütenen,0,0,,4130.000000000000000,,,,,,,,,,,,,,,2679599.6202008855,1246711.0056722201
7452,6643,37371.000000000000000,1,"0",0,"0",0,Paul-Clairmont-Strasse,1,0,,34838.000000000000000,,,,,,,,,,,,,,,2679871.1524097510,1246845.9102795904
7455,6646,40299.000000000000000,1,BOTH,0,"0",0,Birmensdorferstrasse,3,0,,37640.000000000000000,,,,,,,,,,,,,,,2680199.9672422372,1246974.2554766987
7462,6654,1032.000000000000000,1,"0",0,"0",0,Friesenberghalde,0,0,,1063.000000000000000,,,,,,,,,,,,,,,2680334.6339510782,1246136.9154440663
7480,6713,26650.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,27735.000000000000000,,,,,,,,,,,,,,,2679724.6564344605,1246342.3006706161
7512,6800,32952.000000000000000,1,"0",0,FT,1,Badenerstrasse ?berquerung,0,0,,29750.000000000000000,,,,,,,,,,,,,,,2680400.0012752218,1248393.7651321578
7517,6805,36700.000000000000000,1,"0",0,"0",0,Letzigraben,3,0,,34160.000000000000000,,,,,,,,,,,,,,,2680386.5999279246,1248348.4867435293
7525,6815,1460.000000000000000,1,"0",0,"0",0,Dachslernstrasse,1,0,,1489.000000000000000,,,,,,,,,,,,,,,2678616.5308883940,1249188.6641088037
7526,6816,2562.000000000000000,1,"0",0,"0",0,Im Struppen,0,0,,2592.000000000000000,,,,,,,,,,,,,,,2678808.5376583464,1249161.1186226176
7528,6818,3333.000000000000000,1,"0",0,"0",0,Robert-Seidel-Hof,0,0,,3317.000000000000000,,,,,,,,,,,,,,,2678928.0523513369,1249382.6280003942
7548,6838,14539.000000000000000,1,BOTH,0,"0",0,Badenerstrasse,3,0,,14630.000000000000000,,,,,,,,,,,,,,,2678606.0903741443,1249360.8648793292
7549,6839,13058.000000000000000,1,BOTH,0,"0",0,Badenerstrasse,3,0,,15028.000000000000000,,,,,,,,,,,,,,,2678498.5611995161,1249473.9598456435
7554,6844,19406.000000000000000,1,"0",0,"0",0,Bachmattstrasse,0,0,,17443.000000000000000,,,,,,,,,,,,,,,2678950.6731368452,1249359.3386486981
7560,6850,21779.000000000000000,1,BOTH,0,"0",0,Hohlstrasse,3,0,,22847.000000000000000,,,,,,,,,,,,,,,2678640.3495555567,1249467.3292396590
7565,6855,21175.000000000000000,1,"0",0,TF,0,Badenerstrasse,3,0,,24548.000000000000000,,,,,,,,,,,,,,,2678530.0477321842,1249422.9561155557
7584,7377,8298.000000000000000,1,"0",0,"0",0,Emilie-Kempin-Spyri-Weg,0,0,,10793.000000000000000,,,,,,,,,,,,,,,2678914.1320656706,1248980.3424986997
7592,7386,17130.000000000000000,1,"0",0,"0",0,Eugen-Huber-Strasse,1,0,,18626.000000000000000,,,,,,,,,,,,,,,2678403.6297069611,1249019.4512169224
7602,7396,31675.000000000000000,1,"0",0,"0",1,Emilie-Kempin-Spyri-Weg,0,0,,30971.000000000000000,,,,,,,,,,,,,,,2678996.6318871570,1248906.3586998980
7621,7839,18317.000000000000000,1,"0",0,"0",0,Altstetterplatz,1,0,,19271.000000000000000,,,,,,,,,,,,,,,2679357.3319742084,1249437.4996514812
7643,7862,4536.000000000000000,1,"0",0,"0",0,Rudenzweg,0,0,,6345.000000000000000,,,,,,,,,,,,,,,2679971.8160100826,1248806.8070225958
7645,7864,5887.000000000000000,1,"0",0,"0",0,Freihofstrasse,0,0,,7243.000000000000000,,,,,,,,,,,,,,,2680192.5399307366,1248770.0265933310
7651,7870,8854.000000000000000,1,"0",1,TF,1,Badenerstrasse,0,0,,10874.000000000000000,,,,,,,,,,,,,,,2679614.7793551725,1248853.8401973259
7654,7873,10149.000000000000000,1,"0",1,TF,1,Badenerstrasse,0,0,,11866.000000000000000,,,,,,,,,,,,,,,2679550.3910999210,1248896.7233277275
7693,8006,1899.000000000000000,0,"0",0,"0",0,Badenerstrasse,1,0,,1902.000000000000000,,,,,,,,,,,,,,,2680124.5949064493,1248571.1038781714
7696,8009,2104.000000000000000,1,"0",1,FT,1,Badenerstrasse,0,0,,2135.000000000000000,,,,,,,,,,,,,,,2680076.6087192153,1248616.5469265527
7705,8018,5035.000000000000000,1,"0",0,"0",0,Edelweissstrasse,0,0,,6228.000000000000000,,,,,,,,,,,,,,,2680125.9206967633,1248344.2073471439
7715,8028,15039.000000000000000,1,"0",1,FT,0,Badenerstrasse,0,0,,12477.000000000000000,,,,,,,,,,,,,,,2679789.3984235101,1248784.5518296319
7722,8035,13166.000000000000000,1,"0",0,"0",0,Grundstrasse,0,0,,15437.000000000000000,,,,,,,,,,,,,,,2680101.3314027642,1248743.3436371228
7768,8088,34300.000000000000000,1,"0",0,"0",0,Edelweissstrasse,0,0,,37078.000000000000000,,,,,,,,,,,,,,,2680050.7333755363,1248391.3804455036
7771,8092,47509.000000000000000,1,"0",1,"0",0,Durchgangsweg,0,0,,38009.000000000000000,,,,,,,,,,,,,,,2679611.6891650837,1248490.8203483964
7828,9554,34318.000000000000000,1,"0",0,"0",0,Eugen-Huber-Strasse,1,0,,37096.000000000000000,,,,,,,,,,,,,,,2678041.0823528743,1249177.9460295173
7830,9556,39356.000000000000000,1,"0",0,"0",0,Tischlerweg,0,0,,39689.000000000000000,,,,,,,,,,,,,,,2677985.5083348993,1249465.8466384865
7834,9563,1400.000000000000000,1,"0",0,FT,0,Bus Wende Friedhofstrasse,0,0,,1396.000000000000000,,,,,,,,,,,,,,,2678228.9580665482,1248541.3306116497
7854,9619,19898.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,17466.000000000000000,,,,,,,,,,,,,,,2678379.4399901405,1248402.1338499708
7930,10310,8229.000000000000000,1,"0",0,"0",1,Unterführung ?berquerung,0,1,,10522.000000000000000,,,,,,,,,,,,,,,2679690.2024775995,1247404.7930583544
7933,10313,9657.000000000000000,1,"0",0,"0",0,Rossackerstrasse,0,0,,12063.000000000000000,,,,,,,,,,,,,,,2679308.0273452341,1247070.4817578646
7995,10384,11495.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,8969.000000000000000,,,,,,,,,,,,,,,2678715.7963706898,1247498.5735560234
7996,10385,9269.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,10496.000000000000000,,,,,,,,,,,,,,,2678389.3387440569,1247559.0354431735
8022,10421,16838.000000000000000,1,"0",0,"0",1,Fussweg,0,0,,19729.000000000000000,,,,,,,,,,,,,,,2678303.2766684326,1247575.1392444461
8070,10485,19365.000000000000000,1,"0",1,"0",0,Fussweg,1,0,,17300.000000000000000,,,,,,,,,,,,,,,2680395.3368881340,1247552.8686251859
8081,11124,10144.000000000000000,1,"0",0,"0",1,Tobeleggstrasse,1,0,,11757.000000000000000,,,,,,,,,,,,,,,2680265.9779588343,1250372.2188972055
8084,11196,33840.000000000000000,1,"0",0,"0",0,Tobeleggstrasse,1,0,,37314.000000000000000,,,,,,,,,,,,,,,2680281.7436905694,1250370.1174433867
8106,11652,12285.000000000000000,1,"0",0,"0",1,Bernerstrasse Nord,0,0,,9961.000000000000000,,,,,,,,,,,,,,,2679349.0057016704,1249807.1435681740
8120,11669,14411.000000000000000,1,"0",0,"0",0,Tüffenwies,1,0,,16167.000000000000000,,,,,,,,,,,,,,,2679326.0773011786,1250160.6889098983
8130,11681,17862.000000000000000,1,"0",0,"0",1,Rampe,0,0,,19699.000000000000000,,,,,,,,,,,,,,,2679735.5832247669,1250224.8427950204
8149,11704,33367.000000000000000,1,"0",0,"0",1,Hardhof,0,0,,29239.000000000000000,,,,,,,,,,,,,,,2679756.1951995343,1250122.0420728589
8155,11712,36877.000000000000000,1,"0",1,"0",1,Fischerweg,2,1,,34928.000000000000000,,,,,,,,,,,,,,,2680095.7623394206,1250197.1854037854
8156,11714,33646.000000000000000,1,"0",0,"0",0,Meierwiesenstrasse,1,0,,36610.000000000000000,,,,,,,,,,,,,,,2679673.9383470868,1250218.9112720292
8195,11786,8575.000000000000000,1,"0",0,"0",0,Vulkanstrasse,1,0,,11853.000000000000000,,,,,,,,,,,,,,,2679138.7567719608,1249613.2436237454
8196,11787,9163.000000000000000,1,"0",1,TF,0,Hermetschloobrücke,0,0,,12173.000000000000000,,,,,,,,,,,,,,,2678197.1265921961,1250188.7717801442
8197,11788,16597.000000000000000,1,"0",0,"0",1,Verbindung B?ndli-Bernerstr,0,0,,12583.000000000000000,,,,,,,,,,,,,,,2678801.0599784227,1250010.7464676641
8232,12110,18016.000000000000000,1,"0",0,"0",0,Burstwiesenstrasse,1,0,,20234.000000000000000,,,,,,,,,,,,,,,2680728.5741687543,1247163.4172296661
8246,12659,40205.000000000000000,1,"0",1,"0",1,Bernerstrasse Nord,1,0,,37471.000000000000000,,,,,,,,,,,,,,,2679840.0193097587,1249758.0237258321
8287,,,,,,,,,,,,,18.115983220000000,956.000000000000000,12.000000000000000,"16122",Werkhof Urdorf,Nationalstrasse,HLS Bund Anschluss,GE VII,01_11_2023,GE VII,18.115965098222102,,,,2678570.0258890428,1250102.6059231153
8329,,,,,,,,,,,,,456.624488859999985,4890.000000000000000,23.000000000000000,"30071",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,456.624423153513987,,,,2679680.1756254537,1249259.6509680501
8338,,,,,,,,,,,,,199.878719149999995,4816.000000000000000,30.000000000000000,"30069",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,199.878691878530987,,,,2679006.9946501977,1248767.3583807221
8360,,,,,,,,,,,,,72.238966520000005,1215.000000000000000,23.000000000000000,"30013.1",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,72.239016419432303,,,,2680271.0893723159,1249760.7473955296
8379,,,,,,,,,,,,,856.437124880000056,5011.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,856.437137595682998,,,,2680721.1874394226,1246452.1148394861
8381,,,,,,,,,,,,,531.196690709999984,4915.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,531.196694002684012,,,,2679893.2328880704,1247596.8704374339
8396,,,,,,,,,,,,,236.569308839999991,4820.000000000000000,23.000000000000000,"30013.3",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,236.569356497500991,,,,2679667.1446162811,1249694.6769271686
8400,,,,,,,,,,,,,238.831722710000008,4888.000000000000000,40.000000000000000,,Gemeinde,Gemeinde,Gemeindestrassen,,01_11_2023,,238.831654240391998,,,,2680112.5859115329,1248638.3706399447
8438,,,,,,,,,,,,,159.477972700000009,4832.000000000000000,30.000000000000000,"30023.1",Stadt Zürich,Kanton,Regionale Verbindungsstrassen (RVS) Kanton,,01_11_2023,,159.477905158961988,,,,2679475.0989360181,1249238.5942731258
8439,,,,,,,,,,,,,174.294400109999998,4797.000000000000000,23.000000000000000,"1",Stadt Zürich,Kanton,Hauptverkehrsstrassen (HVS) Kanton,,01_11_2023,,174.294448159630008,,,,2679535.5159848658,1249720.4814387606
8446,,,,,,,,,,,,,,,,,,,,,,,,368,Vorzugsroute,85,2680384.1986767650,1250382.5355163945
8462,,,,,,,,,,,,,,,,,,,,,,,,5060,Basisnetz,3195,2679941.3032480329,1249134.2096991173
8468,,,,,,,,,,,,,,,,,,,,,,,,4952,Hauptnetz,3300,2680158.9608915052,1248546.6045645755
8469,,,,,,,,,,,,,,,,,,,,,,,,4953,Hauptnetz,3301,2680257.7881139740,1248478.5935057306
8478,,,,,,,,,,,,,,,,,,,,,,,,6090,Vorzugsroute,3322,2679894.7365070749,1246905.7594366015
8483,,,,,,,,,,,,,,,,,,,,,,,,4013,Hauptnetz,3602,2680367.7363306284,1246580.6553687977
8492,,,,,,,,,,,,,,,,,,,,,,,,3843,Vorzugsroute,3764,2679584.3076072400,1247132.8607481059
